net number,signal type,block number,,signal name,pin
1,4,254,,"x13_y8_lslice3_d_0"
1,4,254,,"x13_y8_lslice3_e_0"
1,4,254,,"x13_y8_lslice3_e_1"
1,4,253,,"x13_y8_lslice2_e_1"
1,4,255,,"x13_y8_mslice1_sr"
1,4,252,,"x13_y8_mslice0_sr"
1,4,254,,"x13_y8_lslice3_ce"
1,4,253,,"x13_y8_lslice2_ce"
1,4,258,,"x13_y9_lslice3_c_1"
1,4,257,,"x13_y9_lslice2_d_0"
1,4,257,,"x13_y9_lslice2_c_1"
1,4,258,,"x13_y9_lslice3_d_1"
1,4,258,,"x13_y9_lslice3_c_0"
1,4,257,,"x13_y9_lslice2_d_1"
1,4,257,,"x13_y9_lslice2_c_0"
1,4,258,,"x13_y9_lslice3_d_0"
1,4,258,,"x13_y9_lslice3_e_0"
1,4,258,,"x13_y9_lslice3_e_1"
1,4,257,,"x13_y9_lslice2_e_0"
1,4,257,,"x13_y9_lslice2_e_1"
1,4,259,,"x13_y9_mslice1_sr"
1,4,256,,"x13_y9_mslice0_sr"
1,4,258,,"x13_y9_lslice3_ce"
1,4,257,,"x13_y9_lslice2_ce"
1,4,262,,"x13_y10_lslice3_c_1"
1,4,261,,"x13_y10_lslice2_d_0"
1,4,261,,"x13_y10_lslice2_c_1"
1,4,262,,"x13_y10_lslice3_d_1"
1,4,262,,"x13_y10_lslice3_c_0"
1,4,261,,"x13_y10_lslice2_d_1"
1,4,261,,"x13_y10_lslice2_c_0"
1,4,262,,"x13_y10_lslice3_d_0"
1,4,262,,"x13_y10_lslice3_e_0"
1,4,262,,"x13_y10_lslice3_e_1"
1,4,261,,"x13_y10_lslice2_e_0"
1,4,261,,"x13_y10_lslice2_e_1"
1,4,263,,"x13_y10_mslice1_sr"
1,4,260,,"x13_y10_mslice0_sr"
1,4,262,,"x13_y10_lslice3_ce"
1,4,261,,"x13_y10_lslice2_ce"
1,4,266,,"x13_y11_lslice3_c_1"
1,4,265,,"x13_y11_lslice2_d_0"
1,4,265,,"x13_y11_lslice2_c_1"
1,4,266,,"x13_y11_lslice3_d_1"
1,4,266,,"x13_y11_lslice3_c_0"
1,4,265,,"x13_y11_lslice2_d_1"
1,4,265,,"x13_y11_lslice2_c_0"
1,4,266,,"x13_y11_lslice3_d_0"
1,4,266,,"x13_y11_lslice3_e_0"
1,4,266,,"x13_y11_lslice3_e_1"
1,4,265,,"x13_y11_lslice2_e_0"
1,4,265,,"x13_y11_lslice2_e_1"
1,4,267,,"x13_y11_mslice1_sr"
1,4,264,,"x13_y11_mslice0_sr"
1,4,266,,"x13_y11_lslice3_ce"
1,4,265,,"x13_y11_lslice2_ce"
1,4,269,,"x13_y12_lslice2_d_0"
1,4,269,,"x13_y12_lslice2_c_1"
1,4,269,,"x13_y12_lslice2_c_0"
1,4,270,,"x13_y12_mslice1_sr"
1,4,268,,"x13_y12_mslice0_sr"
1,4,269,,"x13_y12_lslice2_ce"
1,4,274,,"x13_y13_mslice1_sr"
1,4,275,,"x13_y13_lslice3_sr"
1,4,272,,"x13_y13_mslice0_sr"
1,4,273,,"x13_y13_lslice2_sr"
1,4,276,,"x13_y14_mslice0_a_1"
1,4,276,,"x13_y14_mslice0_sr"
1,4,278,,"x13_y15_mslice1_sr"
1,4,277,,"x13_y15_lslice3_sr"
1,4,281,,"x13_y16_mslice1_sr"
1,4,282,,"x13_y16_lslice3_sr"
1,4,280,,"x13_y16_lslice2_sr"
1,4,291,,"x13_y21_lslice3_sr"
1,4,291,,"x13_y21_lslice3_ce"
1,4,295,,"x13_y22_lslice3_sr"
1,4,295,,"x13_y22_lslice3_ce"
1,4,298,,"x13_y24_lslice3_sr"
1,4,298,,"x13_y24_lslice3_ce"
1,4,303,,"x13_y25_mslice1_sr"
1,4,302,,"x13_y25_lslice3_sr"
1,4,300,,"x13_y25_mslice0_sr"
1,4,301,,"x13_y25_lslice2_sr"
1,4,303,,"x13_y25_mslice1_ce"
1,4,302,,"x13_y25_lslice3_ce"
1,4,300,,"x13_y25_mslice0_ce"
1,4,301,,"x13_y25_lslice2_ce"
1,4,304,,"x14_y10_mslice1_sr"
1,4,305,,"x14_y10_lslice3_sr"
1,4,306,,"x14_y11_lslice2_sr"
1,4,307,,"x14_y11_mslice1_ce"
1,4,308,,"x14_y11_mslice0_ce"
1,4,310,,"x14_y13_lslice2_sr"
1,4,313,,"x14_y14_mslice0_sr"
1,4,314,,"x14_y14_lslice2_sr"
1,4,317,,"x14_y16_lslice2_sr"
1,4,336,,"x14_y23_lslice2_sr"
1,4,336,,"x14_y23_lslice2_ce"
1,4,338,,"x14_y24_lslice3_sr"
1,4,338,,"x14_y24_lslice3_ce"
1,4,340,,"x14_y25_lslice3_sr"
1,4,340,,"x14_y25_lslice3_ce"
1,4,342,,"x14_y26_lslice2_sr"
1,4,342,,"x14_y26_lslice2_ce"
1,4,348,,"x15_y7_lslice3_sr"
1,4,347,,"x15_y7_lslice2_sr"
1,4,349,,"x15_y7_mslice1_ce"
1,4,351,,"x15_y8_lslice3_sr"
1,4,350,,"x15_y8_lslice2_sr"
1,4,354,,"x15_y9_mslice1_b_1"
1,4,354,,"x15_y9_mslice1_b_0"
1,4,353,,"x15_y9_mslice0_a_0"
1,4,354,,"x15_y9_mslice1_ce"
1,4,353,,"x15_y9_mslice0_ce"
1,4,355,,"x15_y10_mslice0_b_0"
1,4,357,,"x15_y10_lslice3_sr"
1,4,355,,"x15_y10_mslice0_ce"
1,4,362,,"x15_y11_lslice3_sr"
1,4,361,,"x15_y11_mslice1_ce"
1,4,364,,"x15_y13_lslice3_sr"
1,4,368,,"x15_y14_lslice3_sr"
1,4,367,,"x15_y14_lslice2_sr"
1,4,375,,"x15_y17_lslice2_sr"
1,4,375,,"x15_y17_lslice2_ce"
1,4,387,,"x15_y23_lslice3_sr"
1,4,387,,"x15_y23_lslice3_ce"
1,4,389,,"x15_y25_mslice1_sr"
1,4,389,,"x15_y25_mslice1_ce"
1,4,343,,"x15_y37_pad3_ts",P128,"o_relay1_2"
1,4,344,,"x15_y37_pad2_ts",P129,"o_relay1_1"
1,4,390,,"x16_y7_emb3_csa_2"
1,4,390,,"x16_y7_emb3_rsta"
1,4,390,,"x16_y7_emb3_ocea"
1,4,390,,"x16_y7_emb3_wea"
1,4,390,,"x16_y8_emb3_csb_2"
1,4,390,,"x16_y8_emb3_rstb"
1,4,390,,"x16_y8_emb3_ceb"
1,4,390,,"x16_y8_emb3_oceb"
1,4,390,,"x16_y8_emb3_web"
1,4,398,,"x16_y9_emb0_csa_2"
1,4,398,,"x16_y9_emb0_rsta"
1,4,398,,"x16_y9_emb0_ocea"
1,4,398,,"x16_y9_emb0_wea"
1,4,398,,"x16_y10_emb0_csb_2"
1,4,398,,"x16_y10_emb0_rstb"
1,4,398,,"x16_y10_emb0_ceb"
1,4,398,,"x16_y10_emb0_oceb"
1,4,398,,"x16_y10_emb0_web"
1,4,399,,"x16_y11_emb1_csa_2"
1,4,399,,"x16_y11_emb1_rsta"
1,4,399,,"x16_y11_emb1_ocea"
1,4,399,,"x16_y11_emb1_wea"
1,4,399,,"x16_y12_emb1_csb_2"
1,4,399,,"x16_y12_emb1_rstb"
1,4,399,,"x16_y12_emb1_ceb"
1,4,399,,"x16_y12_emb1_oceb"
1,4,399,,"x16_y12_emb1_web"
1,4,400,,"x16_y14_emb2_csa_2"
1,4,400,,"x16_y14_emb2_rsta"
1,4,400,,"x16_y14_emb2_ocea"
1,4,400,,"x16_y14_emb2_wea"
1,4,400,,"x16_y15_emb2_csb_2"
1,4,400,,"x16_y15_emb2_rstb"
1,4,400,,"x16_y15_emb2_ceb"
1,4,400,,"x16_y15_emb2_oceb"
1,4,400,,"x16_y15_emb2_web"
1,4,401,,"x16_y16_emb3_csa_2"
1,4,401,,"x16_y16_emb3_rsta"
1,4,401,,"x16_y16_emb3_ocea"
1,4,401,,"x16_y16_emb3_wea"
1,4,401,,"x16_y17_emb3_csb_2"
1,4,401,,"x16_y17_emb3_rstb"
1,4,401,,"x16_y17_emb3_ceb"
1,4,401,,"x16_y17_emb3_oceb"
1,4,401,,"x16_y17_emb3_web"
1,4,406,,"x16_y20_emb0_csa_2"
1,4,406,,"x16_y20_emb0_rsta"
1,4,406,,"x16_y20_emb0_ocea"
1,4,406,,"x16_y20_emb0_wea"
1,4,406,,"x16_y21_emb0_csb_2"
1,4,406,,"x16_y21_emb0_rstb"
1,4,406,,"x16_y21_emb0_ceb"
1,4,406,,"x16_y21_emb0_oceb"
1,4,406,,"x16_y21_emb0_web"
1,4,411,,"x17_y7_lslice3_ce"
1,4,413,,"x17_y8_lslice2_a_0"
1,4,414,,"x17_y8_lslice3_c_1"
1,4,413,,"x17_y8_lslice2_c_1"
1,4,414,,"x17_y8_lslice3_d_1"
1,4,414,,"x17_y8_lslice3_c_0"
1,4,413,,"x17_y8_lslice2_d_1"
1,4,413,,"x17_y8_lslice2_c_0"
1,4,414,,"x17_y8_lslice3_d_0"
1,4,414,,"x17_y8_lslice3_e_0"
1,4,414,,"x17_y8_lslice3_e_1"
1,4,413,,"x17_y8_lslice2_e_1"
1,4,412,,"x17_y8_mslice0_sr"
1,4,414,,"x17_y8_lslice3_ce"
1,4,412,,"x17_y8_mslice0_ce"
1,4,413,,"x17_y8_lslice2_ce"
1,4,417,,"x17_y9_lslice3_c_1"
1,4,416,,"x17_y9_lslice2_d_0"
1,4,416,,"x17_y9_lslice2_c_1"
1,4,417,,"x17_y9_lslice3_d_1"
1,4,417,,"x17_y9_lslice3_c_0"
1,4,416,,"x17_y9_lslice2_d_1"
1,4,416,,"x17_y9_lslice2_c_0"
1,4,417,,"x17_y9_lslice3_d_0"
1,4,417,,"x17_y9_lslice3_e_0"
1,4,417,,"x17_y9_lslice3_e_1"
1,4,416,,"x17_y9_lslice2_e_0"
1,4,416,,"x17_y9_lslice2_e_1"
1,4,418,,"x17_y9_mslice1_sr"
1,4,418,,"x17_y9_mslice1_ce"
1,4,417,,"x17_y9_lslice3_ce"
1,4,416,,"x17_y9_lslice2_ce"
1,4,419,,"x17_y10_lslice2_d_0"
1,4,419,,"x17_y10_lslice2_c_1"
1,4,419,,"x17_y10_lslice2_c_0"
1,4,419,,"x17_y10_lslice2_ce"
1,4,422,,"x17_y11_lslice3_sr"
